case_id,model_source,spider_question_id,database_id,raw_sql_file,extraction_log_file,generation_timestamp,output_present,extraction_success,token_count,generation_latency_ms
dtest_case_0051,gpt4,q52,db_132,raw_outputs/gpt4/dtest_case_0051.sql,extraction_logs/gpt4/dtest_case_0051.json,2025-01-15T19:02:15Z,True,True,328,4643
dtest_case_0051,claude3,q52,db_132,raw_outputs/claude3/dtest_case_0051.sql,extraction_logs/claude3/dtest_case_0051.json,2025-01-16T18:39:53Z,True,True,409,5567
dtest_case_0052,current_local,q53,db_089,raw_outputs/current_local/dtest_case_0052.sql,extraction_logs/current_local/dtest_case_0052.json,2025-01-14T11:00:56Z,True,True,133,4237
dtest_case_0052,gpt4,q53,db_089,raw_outputs/gpt4/dtest_case_0052.sql,extraction_logs/gpt4/dtest_case_0052.json,2025-01-15T21:17:07Z,True,True,210,1212
dtest_case_0052,claude3,q53,db_089,raw_outputs/claude3/dtest_case_0052.sql,extraction_logs/claude3/dtest_case_0052.json,2025-01-16T15:11:37Z,True,True,191,4776
dtest_case_0053,current_local,q54,db_060,raw_outputs/current_local/dtest_case_0053.sql,extraction_logs/current_local/dtest_case_0053.json,2025-01-14T22:49:44Z,True,True,390,3017
dtest_case_0053,gpt4,q54,db_060,raw_outputs/gpt4/dtest_case_0053.sql,extraction_logs/gpt4/dtest_case_0053.json,2025-01-15T08:00:10Z,True,True,239,7774
dtest_case_0053,claude3,q54,db_060,raw_outputs/claude3/dtest_case_0053.sql,extraction_logs/claude3/dtest_case_0053.json,2025-01-16T03:17:54Z,True,True,455,2390
dtest_case_0054,current_local,q55,db_014,raw_outputs/current_local/dtest_case_0054.sql,extraction_logs/current_local/dtest_case_0054.json,2025-01-14T21:59:36Z,True,True,61,7606
dtest_case_0054,gpt4,q55,db_014,raw_outputs/gpt4/dtest_case_0054.sql,extraction_logs/gpt4/dtest_case_0054.json,2025-01-15T16:41:37Z,True,True,340,3429
dtest_case_0054,claude3,q55,db_014,raw_outputs/claude3/dtest_case_0054.sql,extraction_logs/claude3/dtest_case_0054.json,2025-01-16T23:41:29Z,True,True,116,4119
dtest_case_0055,current_local,q56,db_009,raw_outputs/current_local/dtest_case_0055.sql,extraction_logs/current_local/dtest_case_0055.json,2025-01-14T06:51:13Z,True,True,454,6921
dtest_case_0055,gpt4,q56,db_009,raw_outputs/gpt4/dtest_case_0055.sql,extraction_logs/gpt4/dtest_case_0055.json,2025-01-15T01:34:17Z,True,True,305,4561
dtest_case_0055,claude3,q56,db_009,raw_outputs/claude3/dtest_case_0055.sql,extraction_logs/claude3/dtest_case_0055.json,2025-01-16T01:24:53Z,True,True,144,6101
dtest_case_0056,current_local,q57,db_090,raw_outputs/current_local/dtest_case_0056.sql,extraction_logs/current_local/dtest_case_0056.json,2025-01-14T00:45:15Z,True,True,430,7803
dtest_case_0056,gpt4,q57,db_090,raw_outputs/gpt4/dtest_case_0056.sql,extraction_logs/gpt4/dtest_case_0056.json,2025-01-15T02:34:40Z,True,True,190,7484
dtest_case_0056,claude3,q57,db_090,raw_outputs/claude3/dtest_case_0056.sql,extraction_logs/claude3/dtest_case_0056.json,2025-01-16T01:07:20Z,True,False,74,7446
dtest_case_0057,current_local,q58,db_053,raw_outputs/current_local/dtest_case_0057.sql,extraction_logs/current_local/dtest_case_0057.json,2025-01-14T03:44:59Z,True,True,177,3879
dtest_case_0057,gpt4,q58,db_053,raw_outputs/gpt4/dtest_case_0057.sql,extraction_logs/gpt4/dtest_case_0057.json,2025-01-15T12:30:13Z,True,True,365,2694
dtest_case_0057,claude3,q58,db_053,raw_outputs/claude3/dtest_case_0057.sql,extraction_logs/claude3/dtest_case_0057.json,2025-01-16T05:31:28Z,True,False,179,5379
dtest_case_0058,current_local,q59,db_130,raw_outputs/current_local/dtest_case_0058.sql,extraction_logs/current_local/dtest_case_0058.json,2025-01-14T22:18:30Z,True,True,467,7121
dtest_case_0058,gpt4,q59,db_130,raw_outputs/gpt4/dtest_case_0058.sql,extraction_logs/gpt4/dtest_case_0058.json,2025-01-15T01:10:49Z,True,True,105,5782
dtest_case_0058,claude3,q59,db_130,raw_outputs/claude3/dtest_case_0058.sql,extraction_logs/claude3/dtest_case_0058.json,2025-01-16T08:22:18Z,True,True,198,5648
dtest_case_0059,current_local,q60,db_084,raw_outputs/current_local/dtest_case_0059.sql,extraction_logs/current_local/dtest_case_0059.json,2025-01-14T13:50:06Z,True,True,301,808
dtest_case_0059,gpt4,q60,db_084,raw_outputs/gpt4/dtest_case_0059.sql,extraction_logs/gpt4/dtest_case_0059.json,2025-01-15T03:03:38Z,True,True,150,1582
dtest_case_0059,claude3,q60,db_084,raw_outputs/claude3/dtest_case_0059.sql,extraction_logs/claude3/dtest_case_0059.json,2025-01-16T19:28:51Z,True,True,471,3502
dtest_case_0060,current_local,q61,db_092,raw_outputs/current_local/dtest_case_0060.sql,extraction_logs/current_local/dtest_case_0060.json,2025-01-14T17:36:51Z,True,True,305,2244
dtest_case_0060,gpt4,q61,db_092,raw_outputs/gpt4/dtest_case_0060.sql,extraction_logs/gpt4/dtest_case_0060.json,2025-01-15T02:06:26Z,True,True,63,6798
dtest_case_0060,claude3,q61,db_092,raw_outputs/claude3/dtest_case_0060.sql,extraction_logs/claude3/dtest_case_0060.json,2025-01-16T04:21:04Z,True,False,435,5893
dtest_case_0061,current_local,q62,db_111,raw_outputs/current_local/dtest_case_0061.sql,extraction_logs/current_local/dtest_case_0061.json,2025-01-14T20:53:37Z,True,True,187,7838
dtest_case_0061,gpt4,q62,db_111,raw_outputs/gpt4/dtest_case_0061.sql,extraction_logs/gpt4/dtest_case_0061.json,2025-01-15T23:38:04Z,True,True,262,2209
dtest_case_0061,claude3,q62,db_111,raw_outputs/claude3/dtest_case_0061.sql,extraction_logs/claude3/dtest_case_0061.json,2025-01-16T17:44:20Z,True,True,222,871
dtest_case_0062,current_local,q63,db_188,raw_outputs/current_local/dtest_case_0062.sql,extraction_logs/current_local/dtest_case_0062.json,2025-01-14T03:16:34Z,True,True,444,4998
dtest_case_0062,gpt4,q63,db_188,raw_outputs/gpt4/dtest_case_0062.sql,extraction_logs/gpt4/dtest_case_0062.json,2025-01-15T20:51:54Z,True,True,245,745
dtest_case_0062,claude3,q63,db_188,raw_outputs/claude3/dtest_case_0062.sql,extraction_logs/claude3/dtest_case_0062.json,2025-01-16T19:47:59Z,True,True,276,6064
dtest_case_0063,current_local,q64,db_199,raw_outputs/current_local/dtest_case_0063.sql,extraction_logs/current_local/dtest_case_0063.json,2025-01-14T19:28:37Z,True,True,91,2644
dtest_case_0063,gpt4,q64,db_199,raw_outputs/gpt4/dtest_case_0063.sql,extraction_logs/gpt4/dtest_case_0063.json,2025-01-15T16:40:16Z,True,True,474,6472
dtest_case_0063,claude3,q64,db_199,raw_outputs/claude3/dtest_case_0063.sql,extraction_logs/claude3/dtest_case_0063.json,2025-01-16T01:59:47Z,True,True,59,441
dtest_case_0064,current_local,q65,db_172,raw_outputs/current_local/dtest_case_0064.sql,extraction_logs/current_local/dtest_case_0064.json,2025-01-14T07:20:27Z,True,True,339,975
dtest_case_0064,gpt4,q65,db_172,raw_outputs/gpt4/dtest_case_0064.sql,extraction_logs/gpt4/dtest_case_0064.json,2025-01-15T21:07:48Z,True,True,493,4126
dtest_case_0064,claude3,q65,db_172,raw_outputs/claude3/dtest_case_0064.sql,extraction_logs/claude3/dtest_case_0064.json,2025-01-16T23:44:18Z,True,True,477,6792
dtest_case_0065,current_local,q66,db_008,raw_outputs/current_local/dtest_case_0065.sql,extraction_logs/current_local/dtest_case_0065.json,2025-01-14T22:36:07Z,True,False,136,6386
dtest_case_0065,gpt4,q66,db_008,raw_outputs/gpt4/dtest_case_0065.sql,extraction_logs/gpt4/dtest_case_0065.json,2025-01-15T00:44:50Z,True,True,201,3288
dtest_case_0065,claude3,q66,db_008,raw_outputs/claude3/dtest_case_0065.sql,extraction_logs/claude3/dtest_case_0065.json,2025-01-16T04:19:20Z,True,True,464,565
dtest_case_0066,current_local,q67,db_175,raw_outputs/current_local/dtest_case_0066.sql,extraction_logs/current_local/dtest_case_0066.json,2025-01-14T03:10:51Z,True,True,440,2746
dtest_case_0066,gpt4,q67,db_175,raw_outputs/gpt4/dtest_case_0066.sql,extraction_logs/gpt4/dtest_case_0066.json,2025-01-15T18:42:57Z,True,True,399,2237
dtest_case_0066,claude3,q67,db_175,raw_outputs/claude3/dtest_case_0066.sql,extraction_logs/claude3/dtest_case_0066.json,2025-01-16T07:09:37Z,True,True,417,3491
dtest_case_0067,current_local,q68,db_035,raw_outputs/current_local/dtest_case_0067.sql,extraction_logs/current_local/dtest_case_0067.json,2025-01-14T16:30:07Z,True,True,458,2576
dtest_case_0067,gpt4,q68,db_035,raw_outputs/gpt4/dtest_case_0067.sql,extraction_logs/gpt4/dtest_case_0067.json,2025-01-15T01:14:49Z,True,False,341,7749
dtest_case_0067,claude3,q68,db_035,raw_outputs/claude3/dtest_case_0067.sql,extraction_logs/claude3/dtest_case_0067.json,2025-01-16T03:13:40Z,True,True,427,4414
dtest_case_0068,current_local,q69,db_081,raw_outputs/current_local/dtest_case_0068.sql,extraction_logs/current_local/dtest_case_0068.json,2025-01-14T17:09:20Z,True,True,396,5807
dtest_case_0068,gpt4,q69,db_081,raw_outputs/gpt4/dtest_case_0068.sql,extraction_logs/gpt4/dtest_case_0068.json,2025-01-15T01:53:12Z,True,True,400,4183
dtest_case_0068,claude3,q69,db_081,raw_outputs/claude3/dtest_case_0068.sql,extraction_logs/claude3/dtest_case_0068.json,2025-01-16T01:10:09Z,True,True,473,7769
dtest_case_0069,current_local,q70,db_164,raw_outputs/current_local/dtest_case_0069.sql,extraction_logs/current_local/dtest_case_0069.json,2025-01-14T22:08:24Z,True,True,383,6467
dtest_case_0069,gpt4,q70,db_164,raw_outputs/gpt4/dtest_case_0069.sql,extraction_logs/gpt4/dtest_case_0069.json,2025-01-15T17:21:51Z,True,True,262,3443
dtest_case_0069,claude3,q70,db_164,raw_outputs/claude3/dtest_case_0069.sql,extraction_logs/claude3/dtest_case_0069.json,2025-01-16T18:45:48Z,True,True,171,1767
dtest_case_0070,current_local,q71,db_050,raw_outputs/current_local/dtest_case_0070.sql,extraction_logs/current_local/dtest_case_0070.json,2025-01-14T22:38:48Z,True,True,480,7897
dtest_case_0070,gpt4,q71,db_050,raw_outputs/gpt4/dtest_case_0070.sql,extraction_logs/gpt4/dtest_case_0070.json,2025-01-15T20:12:20Z,True,True,351,7727
dtest_case_0070,claude3,q71,db_050,raw_outputs/claude3/dtest_case_0070.sql,extraction_logs/claude3/dtest_case_0070.json,2025-01-16T13:06:22Z,True,True,252,4551
dtest_case_0071,current_local,q72,db_104,raw_outputs/current_local/dtest_case_0071.sql,extraction_logs/current_local/dtest_case_0071.json,2025-01-14T21:21:42Z,True,True,397,4068
dtest_case_0071,gpt4,q72,db_104,raw_outputs/gpt4/dtest_case_0071.sql,extraction_logs/gpt4/dtest_case_0071.json,2025-01-15T12:17:01Z,True,True,485,482
dtest_case_0071,claude3,q72,db_104,raw_outputs/claude3/dtest_case_0071.sql,extraction_logs/claude3/dtest_case_0071.json,2025-01-16T17:30:14Z,True,True,137,5363
dtest_case_0072,current_local,q73,db_132,raw_outputs/current_local/dtest_case_0072.sql,extraction_logs/current_local/dtest_case_0072.json,2025-01-14T12:21:42Z,True,True,402,2943
dtest_case_0072,gpt4,q73,db_132,raw_outputs/gpt4/dtest_case_0072.sql,extraction_logs/gpt4/dtest_case_0072.json,2025-01-15T02:53:18Z,True,True,79,6126
dtest_case_0072,claude3,q73,db_132,raw_outputs/claude3/dtest_case_0072.sql,extraction_logs/claude3/dtest_case_0072.json,2025-01-16T11:46:24Z,True,True,160,6479
dtest_case_0073,current_local,q74,db_002,raw_outputs/current_local/dtest_case_0073.sql,extraction_logs/current_local/dtest_case_0073.json,2025-01-14T09:57:15Z,True,True,413,1484
dtest_case_0073,gpt4,q74,db_002,raw_outputs/gpt4/dtest_case_0073.sql,extraction_logs/gpt4/dtest_case_0073.json,2025-01-15T02:00:03Z,True,True,273,2055
dtest_case_0073,claude3,q74,db_002,raw_outputs/claude3/dtest_case_0073.sql,extraction_logs/claude3/dtest_case_0073.json,2025-01-16T09:33:42Z,True,True,454,4167
dtest_case_0074,current_local,q75,db_134,raw_outputs/current_local/dtest_case_0074.sql,extraction_logs/current_local/dtest_case_0074.json,2025-01-14T13:38:26Z,True,True,474,2359
dtest_case_0074,gpt4,q75,db_134,raw_outputs/gpt4/dtest_case_0074.sql,extraction_logs/gpt4/dtest_case_0074.json,2025-01-15T12:08:51Z,True,True,283,2849
dtest_case_0074,claude3,q75,db_134,raw_outputs/claude3/dtest_case_0074.sql,extraction_logs/claude3/dtest_case_0074.json,2025-01-16T21:11:16Z,True,False,170,3689
dtest_case_0075,current_local,q76,db_054,raw_outputs/current_local/dtest_case_0075.sql,extraction_logs/current_local/dtest_case_0075.json,2025-01-14T20:56:19Z,True,True,292,5310
dtest_case_0075,gpt4,q76,db_054,raw_outputs/gpt4/dtest_case_0075.sql,extraction_logs/gpt4/dtest_case_0075.json,2025-01-15T05:55:18Z,True,True,181,7990
dtest_case_0075,claude3,q76,db_054,raw_outputs/claude3/dtest_case_0075.sql,extraction_logs/claude3/dtest_case_0075.json,2025-01-16T03:19:09Z,True,True,276,7521
dtest_case_0076,current_local,q77,db_106,raw_outputs/current_local/dtest_case_0076.sql,extraction_logs/current_local/dtest_case_0076.json,2025-01-14T04:37:20Z,True,False,408,2652
dtest_case_0076,gpt4,q77,db_106,raw_outputs/gpt4/dtest_case_0076.sql,extraction_logs/gpt4/dtest_case_0076.json,2025-01-15T09:37:45Z,True,True,106,5236
dtest_case_0076,claude3,q77,db_106,raw_outputs/claude3/dtest_case_0076.sql,extraction_logs/claude3/dtest_case_0076.json,2025-01-16T19:16:54Z,True,True,270,4821
dtest_case_0077,current_local,q78,db_004,raw_outputs/current_local/dtest_case_0077.sql,extraction_logs/current_local/dtest_case_0077.json,2025-01-14T02:23:36Z,True,True,104,6843
dtest_case_0077,gpt4,q78,db_004,raw_outputs/gpt4/dtest_case_0077.sql,extraction_logs/gpt4/dtest_case_0077.json,2025-01-15T03:55:23Z,True,True,131,6234
dtest_case_0077,claude3,q78,db_004,raw_outputs/claude3/dtest_case_0077.sql,extraction_logs/claude3/dtest_case_0077.json,2025-01-16T18:48:45Z,True,True,201,1332
dtest_case_0078,current_local,q79,db_054,raw_outputs/current_local/dtest_case_0078.sql,extraction_logs/current_local/dtest_case_0078.json,2025-01-14T11:29:57Z,True,True,464,1067
dtest_case_0078,gpt4,q79,db_054,raw_outputs/gpt4/dtest_case_0078.sql,extraction_logs/gpt4/dtest_case_0078.json,2025-01-15T18:47:44Z,True,True,232,6456
dtest_case_0078,claude3,q79,db_054,raw_outputs/claude3/dtest_case_0078.sql,extraction_logs/claude3/dtest_case_0078.json,2025-01-16T22:32:17Z,True,True,162,3010
dtest_case_0079,current_local,q80,db_191,raw_outputs/current_local/dtest_case_0079.sql,extraction_logs/current_local/dtest_case_0079.json,2025-01-14T14:10:56Z,True,True,350,4456
dtest_case_0079,gpt4,q80,db_191,raw_outputs/gpt4/dtest_case_0079.sql,extraction_logs/gpt4/dtest_case_0079.json,2025-01-15T16:05:03Z,True,True,96,2210
dtest_case_0079,claude3,q80,db_191,raw_outputs/claude3/dtest_case_0079.sql,extraction_logs/claude3/dtest_case_0079.json,2025-01-16T14:05:46Z,True,True,124,6480
dtest_case_0080,current_local,q81,db_146,raw_outputs/current_local/dtest_case_0080.sql,extraction_logs/current_local/dtest_case_0080.json,2025-01-14T15:04:56Z,True,True,187,2297
dtest_case_0080,gpt4,q81,db_146,raw_outputs/gpt4/dtest_case_0080.sql,extraction_logs/gpt4/dtest_case_0080.json,2025-01-15T02:12:42Z,True,False,303,7997
dtest_case_0080,claude3,q81,db_146,raw_outputs/claude3/dtest_case_0080.sql,extraction_logs/claude3/dtest_case_0080.json,2025-01-16T12:05:16Z,True,True,100,7100
dtest_case_0081,current_local,q82,db_044,raw_outputs/current_local/dtest_case_0081.sql,extraction_logs/current_local/dtest_case_0081.json,2025-01-14T18:41:34Z,True,True,118,5668
dtest_case_0081,gpt4,q82,db_044,raw_outputs/gpt4/dtest_case_0081.sql,extraction_logs/gpt4/dtest_case_0081.json,2025-01-15T04:19:48Z,True,True,241,6604
dtest_case_0081,claude3,q82,db_044,raw_outputs/claude3/dtest_case_0081.sql,extraction_logs/claude3/dtest_case_0081.json,2025-01-16T03:05:25Z,True,True,280,7662
dtest_case_0082,current_local,q83,db_162,raw_outputs/current_local/dtest_case_0082.sql,extraction_logs/current_local/dtest_case_0082.json,2025-01-14T17:34:00Z,True,True,149,2061
dtest_case_0082,gpt4,q83,db_162,raw_outputs/gpt4/dtest_case_0082.sql,extraction_logs/gpt4/dtest_case_0082.json,2025-01-15T08:53:45Z,True,True,237,7936
dtest_case_0082,claude3,q83,db_162,raw_outputs/claude3/dtest_case_0082.sql,extraction_logs/claude3/dtest_case_0082.json,2025-01-16T19:23:24Z,True,True,463,1631
dtest_case_0083,current_local,q84,db_190,raw_outputs/current_local/dtest_case_0083.sql,extraction_logs/current_local/dtest_case_0083.json,2025-01-14T11:41:29Z,True,False,440,362
dtest_case_0083,gpt4,q84,db_190,raw_outputs/gpt4/dtest_case_0083.sql,extraction_logs/gpt4/dtest_case_0083.json,2025-01-15T22:27:13Z,True,True,385,3671
dtest_case_0083,claude3,q84,db_190,raw_outputs/claude3/dtest_case_0083.sql,extraction_logs/claude3/dtest_case_0083.json,2025-01-16T21:30:41Z,True,True,119,5875
dtest_case_0084,current_local,q85,db_014,raw_outputs/current_local/dtest_case_0084.sql,extraction_logs/current_local/dtest_case_0084.json,2025-01-14T08:44:35Z,True,False,133,2497
dtest_case_0084,gpt4,q85,db_014,raw_outputs/gpt4/dtest_case_0084.sql,extraction_logs/gpt4/dtest_case_0084.json,2025-01-15T10:56:20Z,True,True,466,6306
dtest_case_0084,claude3,q85,db_014,raw_outputs/claude3/dtest_case_0084.sql,extraction_logs/claude3/dtest_case_0084.json,2025-01-16T06:05:14Z,True,False,297,7570
dtest_case_0085,current_local,q86,db_095,raw_outputs/current_local/dtest_case_0085.sql,extraction_logs/current_local/dtest_case_0085.json,2025-01-14T19:23:14Z,True,True,454,1649
dtest_case_0085,gpt4,q86,db_095,raw_outputs/gpt4/dtest_case_0085.sql,extraction_logs/gpt4/dtest_case_0085.json,2025-01-15T11:55:13Z,True,True,363,6364
dtest_case_0085,claude3,q86,db_095,raw_outputs/claude3/dtest_case_0085.sql,extraction_logs/claude3/dtest_case_0085.json,2025-01-16T17:04:02Z,True,True,470,7327
dtest_case_0086,current_local,q87,db_048,raw_outputs/current_local/dtest_case_0086.sql,extraction_logs/current_local/dtest_case_0086.json,2025-01-14T16:18:50Z,True,True,433,2131
dtest_case_0086,gpt4,q87,db_048,raw_outputs/gpt4/dtest_case_0086.sql,extraction_logs/gpt4/dtest_case_0086.json,2025-01-15T08:32:49Z,True,True,432,6833
dtest_case_0086,claude3,q87,db_048,raw_outputs/claude3/dtest_case_0086.sql,extraction_logs/claude3/dtest_case_0086.json,2025-01-16T06:21:54Z,True,True,201,7940
dtest_case_0087,current_local,q88,db_015,raw_outputs/current_local/dtest_case_0087.sql,extraction_logs/current_local/dtest_case_0087.json,2025-01-14T01:27:57Z,True,True,472,3869
dtest_case_0087,gpt4,q88,db_015,raw_outputs/gpt4/dtest_case_0087.sql,extraction_logs/gpt4/dtest_case_0087.json,2025-01-15T16:16:33Z,True,True,247,2857
dtest_case_0087,claude3,q88,db_015,raw_outputs/claude3/dtest_case_0087.sql,extraction_logs/claude3/dtest_case_0087.json,2025-01-16T00:09:20Z,True,True,71,7479
dtest_case_0088,current_local,q89,db_200,raw_outputs/current_local/dtest_case_0088.sql,extraction_logs/current_local/dtest_case_0088.json,2025-01-14T01:09:33Z,True,True,484,4932
dtest_case_0088,gpt4,q89,db_200,raw_outputs/gpt4/dtest_case_0088.sql,extraction_logs/gpt4/dtest_case_0088.json,2025-01-15T06:21:11Z,True,True,473,5613
dtest_case_0088,claude3,q89,db_200,raw_outputs/claude3/dtest_case_0088.sql,extraction_logs/claude3/dtest_case_0088.json,2025-01-16T09:34:50Z,True,True,497,2279
dtest_case_0089,current_local,q90,db_190,raw_outputs/current_local/dtest_case_0089.sql,extraction_logs/current_local/dtest_case_0089.json,2025-01-14T06:20:19Z,True,True,117,6197
dtest_case_0089,gpt4,q90,db_190,raw_outputs/gpt4/dtest_case_0089.sql,extraction_logs/gpt4/dtest_case_0089.json,2025-01-15T19:21:14Z,True,True,262,6422
dtest_case_0089,claude3,q90,db_190,raw_outputs/claude3/dtest_case_0089.sql,extraction_logs/claude3/dtest_case_0089.json,2025-01-16T21:51:27Z,True,True,430,3248
dtest_case_0090,current_local,q91,db_040,raw_outputs/current_local/dtest_case_0090.sql,extraction_logs/current_local/dtest_case_0090.json,2025-01-14T07:57:27Z,True,True,496,2313
dtest_case_0090,gpt4,q91,db_040,raw_outputs/gpt4/dtest_case_0090.sql,extraction_logs/gpt4/dtest_case_0090.json,2025-01-15T23:02:07Z,True,True,91,1211
dtest_case_0090,claude3,q91,db_040,raw_outputs/claude3/dtest_case_0090.sql,extraction_logs/claude3/dtest_case_0090.json,2025-01-16T02:05:38Z,True,True,138,2626
dtest_case_0091,current_local,q92,db_082,raw_outputs/current_local/dtest_case_0091.sql,extraction_logs/current_local/dtest_case_0091.json,2025-01-14T17:42:18Z,True,True,316,2751
dtest_case_0091,gpt4,q92,db_082,raw_outputs/gpt4/dtest_case_0091.sql,extraction_logs/gpt4/dtest_case_0091.json,2025-01-15T11:09:07Z,True,True,346,2411
dtest_case_0091,claude3,q92,db_082,raw_outputs/claude3/dtest_case_0091.sql,extraction_logs/claude3/dtest_case_0091.json,2025-01-16T04:20:07Z,True,True,96,6263
